sex,ageband_at_study_entry,Dose,type_vax,Period,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
both_sexes,25-29,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99,0,0,1334022.99
both_sexes,25-29,both_doses,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,108705.36,2752.18,605667.48,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61,0,0,369140.61
both_sexes,30-39,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22,0,0,1347363.22
both_sexes,30-39,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28
both_sexes,30-39,both_doses,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82,0,0,173405.82
both_sexes,40-49,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,253263.76,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45,0,0,241896.45
both_sexes,40-49,both_doses,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,37732.44,955.3,210231.69,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52,0,0,118293.52
both_sexes,40-49,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2495117.08,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49
both_sexes,50-59,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,77056.96,1950.91,429333.91,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04,0,0,234324.04
both_sexes,50-59,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,761222.16,0,0,761222.16,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,761222.16,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,1132238,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72
both_sexes,50-59,both_doses,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,74693.25,9045.7,269817.71,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23,0,0,117060.23
both_sexes,60-69,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,349057.83,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,769921.84,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08,0,0,330236.08
both_sexes,60-69,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,670329.96,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,647770.78,0,0,647770.78,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,670329.96,0,0,670329.96,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,632564.89,0,0,632564.89,0,0,623779.27,0,0,1643125.88,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,632564.89,0,0,632564.89
both_sexes,60-69,both_doses,Pfizer,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113128.73,0,0,113128.73,0,0,113128.73,32582.52,824.92,181538.16,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,166959.51,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73,0,0,113128.73
both_sexes,70-79,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95557.68,0,0,97282.54,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,98132.79,0,0,98132.79,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,97282.54,0,0,97282.54,0,0,95557.68,0,0,220157.39,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,97282.54,0,0,97282.54
both_sexes,70-79,both_doses,J&J,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,7485351.23,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96
both_sexes,70-79,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,730500,18494.66,4070085.5,730500,18494.66,4070085.5,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,,,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
both_sexes,70-79,both_doses,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,1086583.24,0,0,990708.25,0,0,990708.25,0,0,1308119.63,0,0,1308119.63,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,,,0,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25
both_sexes,80+,both_doses,Pfizer,180,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,43888.05,0,0,43945.31,0,0,43888.05,0,0,47342.35,12599.17,318.98,70198.09,12599.17,318.98,70198.09,0,0,43888.05,0,0,45503.65,0,0,48906.11,0,0,48906.11,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43916.66,0,0,43916.66,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,43888.05,0,0,44060.28,0,0,44060.28,0,0,43888.05,0,0,46016.5,0,0,44074.69,0,0,44074.69,0,0,43888.05,219699.25,59860.65,562517.33,0,0,43888.05,0,0,43888.05,11897.39,301.22,66288.04,0,0,43888.05,0,0,44074.69,0,0,44074.69
both_sexes,80+,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,18-24,both_doses,AstraZeneca,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
both_sexes,18-24,both_doses,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29,0,0,1796484.29
0,all_birth_cohorts,both_doses,Pfizer,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24338.21,0,0,24355.81,0,0,24338.21,6684.66,169.24,37244.56,0,0,24667.95,0,0,24667.95,0,0,24338.21,0,0,24479.71,0,0,24932.7,0,0,24932.7,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24351.4,0,0,24351.4,0,0,24338.21,82286.68,35525.55,162137.56,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24338.21,0,0,24351.4,0,0,24351.4
