sex,ageband_at_study_entry,Dose,type_vax,Period,GBS_narrow_b,GBS_broad_b,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_narrow_b,ANAPHYL_broad_b,IR_GBS_narrow,lb_GBS_narrow,ub_GBS_narrow,IR_GBS_broad,lb_GBS_broad,ub_GBS_broad,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_narrow,lb_ANAPHYL_narrow,ub_ANAPHYL_narrow,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,18-24,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27,0,0,623779.27
1,18-24,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44
1,18-24,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,137345.89,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3,0,0,136097.3
1,25-29,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21,0,0,687430.21
1,25-29,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,570916.62,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,570916.62,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76
1,25-29,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43
1,30-39,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38,0,0,286064.38
1,30-39,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,181585.34,0,0,181585.34,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,185077.37,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39
1,30-39,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,68568.1,0,0,69308.81,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,19605.48,496.37,109234.72,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78,0,0,67604.78
1,40-49,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93697.03,0,0,93697.03,0,0,93697.03,0,0,93697.03,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,27524.49,696.86,153356.65,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96,0,0,93501.96
1,40-49,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,120623.39,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,39572.05,1001.88,220481.34,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72,0,0,114864.72
1,40-49,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,9103.94,230.49,50723.9,9103.94,230.49,50723.9,0,0,33383.63,0,0,33383.63,0,0,33383.63,0,0,33383.63,0,0,33153.62,0,0,33153.62,0,0,33574.96,0,0,33574.96,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,10414.88,263.68,58028.02,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62,0,0,33153.62
1,50-59,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,59101.94,7157.52,213496.53,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18,0,0,81510.18
1,50-59,both_doses,J&J,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,355504.81,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13,0,0,244975.13
1,50-59,both_doses,Moderna,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62784.87,0,0,62784.87,0,0,63614.88,0,0,62784.87,0,0,62784.87,0,0,64467.14,0,0,62784.87,0,0,64436.31,0,0,62784.87,0,0,62784.87,0,0,64467.14,0,0,64467.14,0,0,63494.97,0,0,63494.97,0,0,63494.97,0,0,63494.97,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,63614.88,0,0,62784.87,0,0,62784.87,0,0,63614.88,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,63614.88,0,0,63614.88,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,87604.89,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,62784.87,0,0,63614.88,0,0,63614.88,0,0,62784.87
1,50-59,both_doses,Pfizer,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,22333.22,0,0,21947.6,0,0,21947.6,0,0,22048.16,0,0,22233.72,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21876.33,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,21844.41,32633.46,8891.52,83554.62,0,0,21844.41,0,0,21844.41,0,0,21844.41,0,0,22048.16,0,0,21844.41,0,0,22048.16,0,0,21844.41
1,60-69,both_doses,AstraZeneca,fup_until_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,16168.66,409.35,90086,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59962.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,26719.09,676.47,148869.26,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76
1,60-69,both_doses,J&J,fup_until_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,201701.08,0,0,201701.08,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,197560.59,88652.91,2244.5,493942.41,0,0,197560.59,0,0,197560.59,0,0,197560.59,0,0,201701.08,0,0,197560.59,0,0,201701.08,0,0,197560.59
1,60-69,both_doses,Moderna,fup_until_4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,24480.56,619.79,136396.97,0,0,79396.77,0,0,82106.23,0,0,85007.14,0,0,85007.14,0,0,84900.01,0,0,84900.01,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,82106.23,0,0,82106.23,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,80777.17,0,0,83583.33,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,79396.77,261359.57,71211.69,669184.3,0,0,79396.77,0,0,79396.77,0,0,79396.77,0,0,86591.47,0,0,79396.77,0,0,86591.47,0,0,79396.77
